cluster,id,name,album,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,duration,key,mode,tempo,time_sig
-1,5ChkMS8OtdzJeqyybCc9R5,Billie Jean,Thriller 25 Super Deluxe Edition,0.0236,0.92,0.654,0.0158,0.0359,-3.051,0.0401,0.847,293827,11,0,117.045998,4
-1,5ciMTSGVsIkPGbDzKA0kPJ,Tightrope - feat. Big Boi,The ArchAndroid (Tour Edition),0.0302,0.641,0.673,0.000868,0.219,-10.72,0.0918,0.644,262587,5,0,167.977997,4
-1,5cTJY3ONj9ZrEb8jiMO4z0,Just the Way You Are,Kitsch Funk,0.338,0.792,0.314,2.4E-05,0.152,-8.128,0.0696,0.768,167500,5,0,102.873001,4
-1,5dcZUsgcMW57ju0A379O7c,Them Changes,Drunk,0.551,0.784,0.55,0.000607,0.0899,-8.645,0.0632,0.715,188385,8,1,81.676003,4
-1,5eggvbNLrEaLXD1joJ8FRk,Lazy Lover,Lonely Benson,0.576,0.729,0.661,0.177,0.354,-10.313,0.0321,0.796,247253,11,0,124.031998,4
-1,5fl9iJbPf5ZPenmUJxH2k9,Beastly,Mit Peck,0.795,0.651,0.671,0.821,0.106,-12.195,0.0472,0.96,250650,0,1,78.182999,4
-1,5fLfzMQ6T583mnUke8622M,You Are the Right One,Naked All the Time,0.16,0.66,0.591,0.848,0.632,-8.497,0.026,0.849,172507,4,0,100.033997,4
-1,5FraIs8lufN7sMKlpISyX5,Confronting Myself,Celeste (Original Soundtrack),0.0923,0.491,0.956,0.952,0.327,-6.627,0.0516,0.575,249387,10,1,131.998993,4
-1,5gRCBF8BbbQA4M7wRFjqxg,Sour Candy,Sour Candy,0.176,0.488,0.538,0.000183,0.093,-8.084,0.15,0.617,295707,5,1,178.408005,4
-1,5GRXOoS1pX45DbOBdV5oic,Golden,Celeste (Original Soundtrack),0.578,0.232,0.82,0.933,0.132,-10.855,0.042,0.0388,508523,9,0,120.008003,4
-1,5gW5dSy3vXJxgzma4rQuzH,Make Me Feel,Dirty Computer,0.132,0.859,0.413,0,0.334,-7.399,0.182,0.697,194230,1,1,115.035004,4
-1,5GXAXm5YOmYT0kL5jHvYBt,I Feel It Coming,Starboy,0.426,0.773,0.819,0,0.0679,-5.946,0.118,0.585,269187,0,0,92.989998,4
-1,5h3MfjJrSPqKTZ7F4wyHg9,"Margery, My First Car",The Beautiful Game,0.353,0.684,0.374,0.00662,0.584,-10.499,0.0399,0.511,231585,5,0,99.975998,4
-1,5I7419zU7uwAC5tkLNeoOV,Apple Cider,All Shades of Teal,0.203,0.662,0.49,4E-06,0.115,-10.976,0.0596,0.832,149352,9,1,144.964996,4
-1,5iLGpmTaQ956cMDenJhBOJ,Cant Tell,Ethereal Lover,0.0155,0.751,0.724,0.177,0.203,-4.835,0.46,0.72,180098,10,0,128.225998,4
-1,5IMtdHjJ1OtkxbGe4zfUxQ,Escape (The Pina Colada Song),Partners In Crime,0.501,0.834,0.496,3E-06,0.0449,-13.653,0.0597,0.944,276493,0,1,138.791,4
-1,5JGEAz15LkPoOtFHttDtVs,With Or Without You - Remastered,The Joshua Tree,0.000211,0.539,0.448,0.405,0.149,-11.766,0.0325,0.137,295520,2,1,110.149002,4
-1,5K7gayhe40Jdckjo20XmfB,Skiptracing,Skiptracing,0.0704,0.721,0.678,9.4E-05,0.401,-9.203,0.0245,0.815,219646,11,0,109.408997,4
-1,5kRBzRZmZTXVg8okC7SJFZ,"Another Day Of Sun - From ""La La Land"" Soundtrack",La La Land (Original Motion Picture Soundtrack),0.0162,0.588,0.742,4E-06,0.653,-6.757,0.0528,0.824,228173,8,1,125.819,4
-1,5l3CML2OnzfNs5RfVgbcLt,Talk Dirty (feat. 2 Chainz),Tattoos,0.0348,0.76,0.652,0,0.307,-7.321,0.232,0.759,177685,6,1,100.315002,4
-1,5L8ta4ECl5zeA6bGqY7G38,"Sing, Sing, Sing",The Essential Benny Goodman,0.853,0.62,0.67,0.896,0.156,-11.575,0.0591,0.295,520293,2,0,113.491997,4
-1,5lbQ6nKPgzkfFigheb467z,Stay Tuned,Wuh Oh,0.479,0.549,0.708,0.405,0.21,-7.814,0.0286,0.797,192750,0,1,94.050003,4
-1,5lDriBxJd22IhOH9zTcFrV,Dirty Little Secret,Move Along,0.0004,0.453,0.942,3E-06,0.667,-4.256,0.0466,0.457,193653,10,1,143.850006,4
-1,5lE1g5Qsi1stIjYh8O5FC1,"Happy Holidays, You Bastard",Take Off Your Pants And Jacket,0.0168,0.408,0.988,0,0.506,-2.028,0.0961,0.963,42400,11,1,172.529007,4
-1,5m95gCTAiHshTaajznt5fA,What is Love?,What is Love?,0.0846,0.573,0.91,0,0.266,-1.578,0.064,0.602,208238,8,1,169.981995,4
-1,5nmXuJOBhAAcreDwD4dbZM,Stutter,Good Future,0.872,0.497,0.169,0.695,0.137,-10.468,0.0954,0.21,171053,1,1,86.599998,4
-1,5nnuMMrPgKJRxUqbU86fvv,What a Pleasure,What a Pleasure,0.000176,0.523,0.938,0.929,0.32,-4.362,0.0652,0.877,152685,2,1,152.009003,4
-1,5O3eeTqPzBNVbVXNlQemRt,Frankrike,Frankrike,0.326,0.711,0.663,0.0218,0.113,-7.902,0.0356,0.42,189581,4,1,120.000999,4
-1,5OGzWbdJVqlHGIVqqZyoPX,Dramophone,Panic,0.333,0.816,0.892,0.000298,0.305,-4.999,0.264,0.854,203827,1,1,126.165001,4
-1,5OVofGV3opkR1hq0C9RSCu,100 Years,100 Years,0.586,0.636,0.561,1.5E-05,0.264,-7.482,0.0279,0.293,244667,7,1,120.471001,4
-1,5PaqFdIb4vspKAmpCqDuzz,Am I Wrong,Am I Wrong,0.183,0.719,0.45,3E-06,0.0979,-13.529,0.0346,0.794,249520,8,1,119.934998,4
-1,5QjJgPU8AJeickx34f7on6,Levels - Radio Edit,Levels,0.0534,0.605,0.873,0.837,0.314,-5.938,0.0344,0.476,199904,1,0,126.026001,4
-1,5QUvsBhCjKfCtCbusmQim8,Dissolve,Dissolve - Single,0.000709,0.382,0.846,0.868,0.386,-5.08,0.0482,0.417,258867,2,1,157.029007,4
-1,5Sj4lfO3WrUq7rpHSvPjji,Saturday Night,Ape in Pink Marble,0.965,0.694,0.211,0.68,0.084,-16.476999,0.0624,0.59,263760,7,1,96.001999,4
-1,5sK6OQOckdCY2Q1tgBQz11,Glittering Clouds,I Thought Of Numbers,0.00894,0.706,0.616,0.515,0.195,-7.081,0.0391,0.4,335653,6,0,117.973,4
-1,5SOd7IbPEacp2kmXjmkOrZ,Introducing the Fearless Flyers,The Fearless Flyers,0.0502,0.613,0.934,0.935,0.274,-10.976,0.0494,0.765,143918,7,1,130.718002,4
-1,5T3JxG8cWXvHZiENvVYgg2,"Birds of a Feather, We Rock Together (feat. Antwaun Stanley)",Mr Finish Line,0.885,0.733,0.246,0.00026,0.606,-12.866,0.133,0.516,285350,0,1,80,4
-1,5TfZEYItGZ5Fvqrh3pTP3J,Guided Smile Meditation,Thrill of the Arts,0.541,0.645,0.394,1.9E-05,0.133,-23.896,0.936,0.158,309396,0,1,120.116997,4
-1,5vL0KBvhuuFbF8PZTBnSN7,Kanye,Wait Up,0.0691,0.713,0.783,0.397,0.0709,-5.647,0.0302,0.689,300453,3,0,92.015999,4
-1,5w3yxRRxy5pvZdUvBJF6ve,South of the River,Geography,0.0957,0.845,0.57,0.414,0.0813,-8.441,0.0802,0.466,269815,0,1,113.002998,4
-1,5Wojaz9RidggGc4pJhLUbH,Been so Long,Mike Edge,0.117,0.641,0.664,0.501,0.133,-6.774,0.025,0.843,168667,5,1,92.558998,4
-1,5wQnmLuC1W7ATsArWACrgW,Welcome to the Black Parade,The Black Parade,0.000289,0.217,0.905,0.00011,0.222,-4.103,0.0752,0.236,311107,2,1,96.949997,4
-1,5xRlNALFbZ7gaWGlySwfTM,Break up Together,Heartbreak Hits,0.564,0.87,0.414,3.5E-05,0.121,-10.995,0.0452,0.89,207622,5,1,103.958,4
-1,5Y78yINSOCW6xbOfGWNBg4,Wait (The Whisper Song),United States Of Atlanta,0.00112,0.933,0.513,0.00248,0.107,-13.203,0.347,0.595,179160,7,1,102.016998,4
-1,5Z01UMMf7V1o0MzF86s6WJ,"Lose Yourself - From ""8 Mile"" Soundtrack",Curtain Call,0.00704,0.698,0.732,0.000647,0.359,-4.522,0.266,0.0689,326467,2,1,171.431,4
-1,5Z1U0knfYnsfvZycgDeOiC,Big Jet Plane,Down The Way,0.239,0.763,0.387,0.00747,0.13,-8.643,0.0278,0.273,239147,10,0,109.957001,4
-1,5ZBeML7Lf3FMEVviTyvi8l,Twist And Shout - Remastered 2009,Please Please Me (Remastered),0.641,0.482,0.849,8E-06,0.0414,-9.198,0.0452,0.937,155227,2,1,124.630997,4
-1,5ZrrXIYTvjXPKVQMjqaumR,Loud Pipes,Classics,0.109,0.718,0.703,0.822,0.208,-7.162,0.0382,0.858,226533,7,0,87.974998,4
-1,60e4x4V1ElCjukbAteZdZn,Please Come Home for Christmas - Eagles 2013 Remaster,The Very Best Of The Eagles (Remastered),0.599,0.612,0.289,0.00266,0.0561,-11.568,0.0421,0.466,177440,9,1,183.179993,3
-1,60GuVaeCAhrlPJypnRYg2F,Gamble,Midnight Menu,0.279,0.56,0.791,0.969,0.3,-9.356,0.246,0.772,146442,7,1,175.695007,4
-1,60wwxj6Dd9NJlirf84wr2c,Clarity,Clarity,0.0398,0.509,0.781,0,0.0749,-3.48,0.072,0.176,271427,8,1,128,4
-1,61au8r2wPFZVPhEG11bQTx,Electric U,Electric U,0.302,0.91,0.37,0.00143,0.067,-10.731,0.0413,0.962,171696,1,0,112.032997,4
-1,62LJFaYihsdVrrkgUOJC05,Kiss,Parade - Music From The Motion Picture Under The Cherry Moon,0.0135,0.898,0.271,0.00138,0.0461,-12.238,0.091,0.742,226240,7,1,111.485001,4
-1,63QmDdHSC1mSMmAxUkGtSR,Near Light,Living Room Songs,0.964,0.481,0.323,0.904,0.102,-14.384,0.0326,0.0837,208400,2,1,117.962997,4
-1,648BMGrt98kUbLo24A4vgj,Hip To Be Square,Fore!,0.0025,0.668,0.779,0.000347,0.139,-11.089,0.0325,0.963,245467,9,1,140.873001,4
-1,64VTliGSiJ2wZiafHC1PHF,Remember,Continuum,0.91,0.664,0.233,0.897,0.123,-15.403,0.0367,0.176,211336,5,1,114.046997,4
-1,66xEqq3jsr3p52uOhGM5Nm,Adrienne & Adrianne,Vollmilch,0.00235,0.572,0.722,0.921,0.286,-8.523,0.0333,0.833,226548,0,1,104.321999,4
-1,67awxiNHNyjMXhVgsHuIrs,Turn Down for What,Turn Down for What,0.00107,0.818,0.799,0.128,0.057,-4.1,0.156,0.0815,213733,1,0,100.014,4
-1,67L1qmOw0n2Bz84BJTpzrQ,The Heat of the Day,Imaginary Day,0.269,0.382,0.595,0.496,0.298,-10.757,0.0361,0.184,584760,9,0,118.053001,3
-1,69d5AEWSN2bOmd19hDOR4P,Walking in the Rain,Bird Watching,0.334,0.557,0.89,0.00138,0.415,-7.633,0.136,0.529,186553,6,0,100.989998,4
-1,69xdPh6CEOpwcP4ZpReWmH,Shine It,End Of The World Party (Just In Case),0.484,0.623,0.66,0.918,0.0631,-9.175,0.0376,0.562,299067,10,0,110.221001,4
-1,6amBAFCGbLpnBSoxl61zzi,Earth Song,Frank Ticheli: The Shore and Other Choral,0.993,0.204,0.11,0.649,0.115,-24.629,0.0473,0.0331,229080,5,1,122.065002,3
-1,6Aoo9CtYY2q0jEt4GMDJUK,A Walk to Remember,Vollmilch,0.337,0.594,0.585,0.79,0.105,-10.594,0.0339,0.553,305074,7,1,106.142998,4
-1,6BMGNCRJnwuwp3UVVCXry8,Homage,Skiptracing,0.152,0.547,0.464,0.00292,0.321,-8.167,0.0269,0.442,177493,5,1,73.365997,4
-1,6cThL8V1q4gIQH35xqmbZ4,Plain Jane Heroin,Heartbreak Hits,0.697,0.362,0.295,8.4E-05,0.0976,-10.208,0.118,0.348,275578,9,1,88.290001,3
-1,6d031ugbPZHSYTsY2sTDJT,Wii Shop Channel (Instrumental Arrangement),Wii Shop Channel (Instrumental Arrangement),0.0859,0.754,0.439,0.741,0.0941,-17.518,0.0564,0.886,152649,10,1,142.908005,4
-1,6ewPNRMyIV475LyLARjQjM,Daniel,Mala,0.963,0.687,0.292,0.469,0.109,-13.513,0.0397,0.442,185907,0,1,119.096001,3
-1,6fkigNET3MGAemBavPZVgS,Cars Too,Mit Peck,0.225,0.743,0.314,0.768,0.049,-12.919,0.0605,0.487,274991,7,1,113.884003,4
-1,6gleu3mq7BM5hcpB1gPcge,Hate Yourself,French Exit,0.642,0.643,0.891,0.0853,0.119,-4.404,0.0322,0.886,213760,9,1,95.814003,4
-1,6hchk7cCDULpk2ag8JFjXQ,Let Go,Let Go,0.125,0.81,0.344,0.269,0.0723,-8.963,0.0326,0.827,180480,0,0,102.003998,4
-1,6IE47jpPeatF2Iay7GZtEc,Feel It All Around,Life Of Leisure,0.000163,0.362,0.752,0.677,0.0678,-4.589,0.0547,0.466,192080,8,1,172.240997,4
-1,6jizk5lOUnfpaZXYMdfeC6,Trumpets,Tattoos,0.563,0.627,0.703,0,0.0962,-4.884,0.236,0.64,217307,0,1,81.897003,4
-1,6lbLn5iL2NBJnbib7bTXMn,Dræm Girl,Summer Break Mixtape,0.00164,0.192,0.952,0.716,0.307,-5.888,0.258,0.262,234607,2,1,172.751999,4
-1,6LqJ5HfxlXXvMpeR91519Y,OffOffOff,OffOffOff,0.172,0.639,0.717,0.0723,0.155,-7.823,0.0851,0.148,227368,7,1,95.072998,4
-1,6LzQeBVTFD9BZ9WsiG2gDP,Adversity,What a Pleasure,0.00551,0.661,0.733,0.66,0.0992,-6.859,0.026,0.53,243297,2,1,129.973999,4
-1,6m0r7WzauxafqK0i2U7Avr,Trying to Make a Fool of Me,The Delfonics,0.579,0.551,0.723,0,0.594,-6.003,0.029,0.733,183973,4,1,78.295998,4
-1,6M14BiCN00nOsba4JaYsHW,Ocean Man,The Mollusk,0.551,0.72,0.912,0.00122,0.0982,-6.13,0.0363,0.973,126947,4,1,122.781998,4
-1,6nmVeODcBpsGKx5RPv003D,Feel Again,Feel Again,0.0243,0.474,0.818,4E-06,0.105,-7.513,0.0541,0.353,185613,7,0,139.932999,4
-1,6nTiIhLmQ3FWhvrGafw2zj,American Idiot,American Idiot,2.6E-05,0.38,0.988,7.9E-05,0.368,-2.042,0.0639,0.769,176346,1,1,186.113007,4
-1,6NVzt2cA5Mgjd3pQjU1xwD,Am I The Same Girl,20 Greatest Hits,0.435,0.536,0.709,0,0.0814,-6.225,0.0348,0.899,178840,10,1,89.228996,4
-1,6ooluO7DiEhI1zmK94nRCM,Take Me Out,Franz Ferdinand,0.000423,0.278,0.676,0.000899,0.136,-8.821,0.0371,0.494,237027,9,1,104.544998,4
-1,6PdybF1TIUjYmqNh21zsSA,Glassworks: I. Opening,The Essential Philip Glass - Deluxe Edition,0.981,0.197,0.137,0.898,0.101,-23.757999,0.0384,0.317,385147,0,0,139.199997,3
-1,6PuoZT4kgw5DrUEdnQ6e01,This Must Be The Place,Sure Sure,0.349,0.886,0.371,0.00138,0.0985,-10.542,0.0465,0.928,219261,5,1,115.026001,4
-1,6QJnaTEqZYHoA1RWv9NHKS,Xenogenesis,Xenogenesis,0.0313,0.544,0.608,0.736,0.0912,-8.058,0.0287,0.0876,233379,10,0,145.054993,4
-1,6QP9tRtYXxmhCW40dkKHjw,Heart of the Mountain,Celeste (Original Soundtrack),0.427,0.54,0.493,0.834,0.0742,-10.416,0.0373,0.161,382284,0,0,100.042999,4
-1,6r027Faonff84hxFMjMbIH,Rap God,Rap God,0.38,0.708,0.849,0,0.849,-2.666,0.324,0.649,363973,7,1,148.102005,4
-1,6rQ08rAS9cpPiHdbkydMLs,Still Waters,Still Waters,0.0857,0.866,0.729,0.815,0.0757,-5.067,0.0338,0.832,326147,0,1,117.996002,4
-1,6s4gJguTF0BqU9HxHwSmMU,Newsbeat,Fugue State,0.33,0.699,0.655,0.854,0.112,-10.437,0.116,0.568,209813,11,0,174.309006,4
-1,6SEolIp22t0DzeBfCBo3hr,Vibin' Out with (((O))),French Kiwi Juice,0.847,0.41,0.169,0.00327,0.117,-11.422,0.0485,0.208,311837,3,1,89.494003,4
-1,6sqo5lYZ3yJRv0auIWBNrm,Ghostboy,Ghostboy (feat. Claire Ridgely),0.0324,0.908,0.647,0.000292,0.0646,-7.123,0.197,0.38,258947,2,0,114.056,4
-1,6T8CvGpqoOLlS8B160ciGR,No One Has To Know,EGO,0.354,0.682,0.549,0.00194,0.425,-6.106,0.035,0.379,262080,5,1,129.925995,4
-1,6TEiFwaiHERpdfG6WnGed1,New Flesh,Wild Heart,0.887,0.621,0.594,0.498,0.0917,-16.066,0.0384,0.698,167987,9,1,165.863007,4
-1,6tL1I2F1BWhhQpwFUQztEz,Welcome to Vulf Records,Thrill of the Arts,0.0105,0.53,0.481,0.711,0.0957,-8.474,0.0482,0.438,163218,0,1,152.320999,4
-1,6ToFxXRBtl5TJFEyIoYK3f,Mirrors - Radio Edit,Mirrors (Radio Edit),0.144,0.578,0.6,0,0.426,-5.7,0.0455,0.646,277307,8,1,76.999001,4
-1,6UBQONiLH8kNmmB8UrV2Ef,Genius Of Love,Tom Tom Club,0.0845,0.921,0.529,0.000779,0.0478,-11.974,0.0851,0.724,334360,2,1,102.941002,4
-1,6ugrRFZUNIpLiqhLUgC7ix,Flowers,Vibes 3,0.0849,0.838,0.364,0.981,0.26,-10.006,0.134,0.218,187828,7,1,79.987,4
-1,6UkMcAA19lTdjs22jtB7o2,Big Yellow Taxi,Ladies Of The Canyon,0.579,0.611,0.47,0,0.581,-9.135,0.0356,0.97,134800,4,1,85.527,4
-1,6vECYJHxYmm3Ydt3fF01pE,Stolen Dance,Sadnecessary,0.41,0.887,0.584,0.000314,0.101,-8.798,0.0381,0.677,313684,11,1,114.015999,4
-1,6Vmuekrpnj4eC1qZQ3EoZL,Honey,Sylmar,0.775,0.553,0.268,1.2E-05,0.139,-12.468,0.0371,0.295,230202,9,1,123.688004,4
-1,6VRhkROS2SZHGlp0pxndbJ,Bangarang (feat. Sirah),Bangarang EP,0.0145,0.716,0.972,3.2E-05,0.317,-2.302,0.196,0.576,215253,7,1,110.026001,4
-1,6vzRQHItVGIT94q33HvRZx,Aunt Leslie,The Beautiful Game,0.627,0.663,0.535,0.218,0.131,-9.685,0.0563,0.325,229396,6,0,117.716003,4
-1,6W54LsPpaAhknxR7kWArb7,You've Got Me Flush,Future Generations,0.00044,0.353,0.64,0.221,0.619,-5.249,0.0341,0.0656,270064,7,1,137.873993,4
-1,6wKBPuUZ7XP6eCxe4aFlZG,It Gets Funkier IV,It Gets Funkier IV,0.0326,0.684,0.95,0.877,0.11,-9.473,0.124,0.325,196162,1,1,125.474998,4
-1,6x4tKaOzfNJpEJHySoiJcs,Mambo No. 5 (a Little Bit of...),A Little Bit of Mambo,0.103,0.622,0.807,0,0.306,-6.752,0.408,0.892,220293,5,0,174.059998,4
-1,6yJNm0PnlVBg8k7CrUNR8T,Naturally Lazy,Grown Up Wrong,0.362,0.419,0.639,0.45,0.0326,-5.798,0.0379,0.659,170280,11,1,170.899994,4
-1,6ZFbXIJkuI1dVNWvzJzown,Time,Inception (Music From The Motion Picture),0.155,0.221,0.0879,0.698,0.0869,-16.996,0.0381,0.0401,275547,7,1,126.622002,4
-1,6zkUA9gcgPJHaGQcSQBVC6,Colours in the Sky,All Possible Futures,0.302,0.464,0.76,1.9E-05,0.349,-5.938,0.0296,0.392,250948,5,1,87.982002,4
-1,6ZrlXT6mUMEgomN128iekU,Lisztomania,Wolfgang Amadeus Phoenix,0.0383,0.642,0.808,0.00829,0.547,-6.406,0.0463,0.273,241640,0,1,97.565002,4
-1,6ztstiyZL6FXzh4aG46ZPD,Boogie Wonderland,I Am,0.0843,0.802,0.756,0.00765,0.0521,-10.791,0.0349,0.963,288293,2,0,131.714996,4
-1,72MoCPAnz0UljAVmwHHw3Y,End of Line,TRON: Legacy,0.000513,0.354,0.449,0.778,0.344,-11.353,0.03,0.0397,156480,9,1,195.983002,4
-1,72VQyqJYyyV9ZOia1Fajjg,Real June,I Become A Shade,0.0127,0.442,0.861,0.628,0.148,-6.047,0.0367,0.323,291417,0,1,139.988998,4
-1,72xnRXxHiAhTfKSzlPdEmo,All Alone,All Alone,0.693,0.509,0.588,0.845,0.115,-9.542,0.0298,0.487,168648,0,1,171.845001,4
-1,73bJahLiTR2RAfXd3aNn1p,The Sweet Science,The Beautiful Game,0.986,0.411,0.113,0.857,0.109,-13.734,0.0464,0.594,115719,2,0,47.338001,4
-1,74zwpxcN8WD03yZwLPYwLt,Maliblue,Velour,0.521,0.732,0.541,0.0622,0.21,-10.709,0.261,0.576,259082,8,0,101.022003,4
-1,75JFxkI2RXiU7L9VXzMkle,The Scientist,A Rush Of Blood To The Head,0.727,0.56,0.442,1.7E-05,0.11,-7.224,0.0243,0.212,309600,5,1,146.447998,4
-1,7723JnKU2R15Iv4T7OJrly,Funky Town,Paradas Continuas,0.000547,0.906,0.63,0.616,0.0994,-8.071,0.0575,0.342,239253,0,1,122.458,4
-1,774diKKZct1DQ1mTNIRpuc,Vulf Pack,Mr Finish Line,0.202,0.737,0.449,0.844,0.101,-12.943,0.0948,0.728,157990,1,1,103.697998,4
-1,78SgghyA1PQQGJatlCLL3A,Always,Shook,0.851,0.715,0.386,0.398,0.0872,-11.974,0.0405,0.579,422027,5,1,96.975998,4
-1,7a00cQDulg05uPkHuFoQiS,Smile Meditation,Thrill of the Arts,0.738,0.818,0.269,0.731,0.102,-13.989,0.051,0.649,269335,0,0,102.634003,4
-1,7AFfA04SMcIUslPS9LPBJ9,Sleepy Tea,Homey,0.00995,0.311,0.833,0.833,0.0794,-7.969,0.104,0.333,185342,2,1,174.917007,4
-1,7CgZnxMqjddDT0kO5LFUzF,Exhale,Celeste (Original Soundtrack),0.985,0.599,0.0708,0.891,0.136,-21.198,0.039,0.202,140776,2,0,116.014,4
-1,7clUVcSOtkNWa58Gw5RfD4,Speed Of Sound,X & Y,0.00491,0.523,0.898,0.0345,0.0746,-6.765,0.0567,0.355,287907,11,0,123.084999,4
-1,7ehSq5x11gJou4rvII1GTk,Someone You'd Rather Be Dating,People Can't Stop Chillin,0.277,0.719,0.516,0.0066,0.555,-9.681,0.0301,0.679,231187,1,0,112.098999,4
-1,7eJ5kRpMNPAk7ccCDKywjH,Tell Me When To Go (feat. Keak Da Sneak),My Ghetto Report Card,0.00642,0.857,0.751,0.000257,0.104,-7.086,0.323,0.293,237667,1,1,106.888,4
-1,7FEFqom81vgPznZalT4gBR,It's Your Move,Swept Away (Expanded Edition),0.34,0.847,0.636,0.00639,0.436,-8.26,0.0326,0.959,212707,7,1,117.337997,4
-1,7GhIk7Il098yCjg4BQjzvb,Never Gonna Give You Up,Whenever You Need Somebody,0.135,0.727,0.939,4.4E-05,0.151,-11.855,0.0369,0.916,212827,8,1,113.330002,4
-1,7GSoKj4a28VdOENv8cl24G,"Symphony No. 3 in E-Flat Major, Op. 97 ""Rhenish"": III. Nicht schnell",Schumann: Symphonies Nos. 2 and 3,0.967,0.152,0.0265,0.736,0.137,-28.608,0.0399,0.0819,290107,8,1,89.133003,4
-1,7hm4HTk9encxT0LYC0J6oI,Someday,Is This It,0.00425,0.538,0.52,0,0.367,-7.46,0.0299,0.678,183440,9,1,106.030998,4
-1,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered,Jazz (Deluxe Remastered Version),0.0488,0.559,0.855,0.000681,0.68,-5.077,0.186,0.605,209413,5,1,156.311005,4
-1,7i1pavASRUZk62ejaUIESa,Crying Over You ◐,Love Me / Love Me Not,0.0815,0.385,0.62,0,0.352,-8.316,0.147,0.415,242672,1,0,75.564003,4
-1,7i6r9KotUPQg3ozKKgEPIN,Seven Nation Army,Elephant,0.00817,0.737,0.463,0.447,0.255,-7.828,0.0792,0.324,231733,0,1,123.880997,4
-1,7Ie9W94M7OjPoZVV216Xus,Not Afraid,Recovery,0.529,0.855,0.954,0,0.205,-1.19,0.264,0.668,248133,0,0,114.635002,5
-1,7IMHomgWWQAxCueJX8DKFi,It Gets Funkier III,My First Car,0.0221,0.676,0.664,0.845,0.047,-10.077,0.121,0.961,187581,1,1,163.511993,4
-1,7j4G2lqrTZdDlHgR27A9r3,On the Nature of Daylight,Disconnect (Original Motion Picture Soundtrack),0.139,0.174,0.336,0.846,0.11,-12.79,0.0394,0.0333,371747,10,0,84.734001,3
-1,7kRhTYK65nX3YXEvrKFykP,Little Goth,Celeste (Original Soundtrack),0.987,0.324,0.0462,0.717,0.293,-22.371,0.0426,0.0659,178208,9,0,176.654999,4
-1,7lCmqVna6U349vakZs5vMs,Wish You Were Here,Under the Covers,0.847,0.477,0.251,0.00196,0.317,-13.602,0.0356,0.148,298474,7,1,126.128998,4
-1,7lQqaqZu0vjxzpdATOIsDt,Starboy,Starboy,0.159,0.68,0.594,2E-06,0.134,-7.021,0.28,0.475,230467,7,1,186.039993,4
-1,7lRcgHSDeMptAKbUXaJFxq,"Captain Hook (feat. Baby Theo, Bootsy Collins & Mushy Kay)",Mr Finish Line,0.174,0.753,0.455,0.000384,0.62,-9.589,0.418,0.77,160551,7,1,97.688004,4
-1,7lRsXfGnY0PBSxVMIxuHME,Dreams,Dreams,0.117,0.746,0.61,0.59,0.0865,-7.305,0.0805,0.424,190042,6,1,96.026001,4
-1,7m11FW91lafNSHPIEuzyBm,Hold My Love,Hold My Love,0.385,0.432,0.41,0.00108,0.223,-9.188,0.0819,0.232,296105,8,1,168.511002,4
-1,7nPc4tfJCRvcxxt9Xz3ugx,Theme From Shaft,Shaft,0.0356,0.484,0.439,5E-06,0.163,-20.487,0.0514,0.618,276067,9,0,120.778,4
-1,7nZ9CzhiFRPhOQCn7eDSnn,Vanille fraise,Vanille fraise,0.0399,0.767,0.547,0.485,0.0949,-11.458,0.0474,0.66,238183,7,0,103.029999,4
-1,7oK9VyNzrYvRFo7nQEYkWN,Mr. Brightside,Hot Fuss,0.00108,0.33,0.936,0,0.0926,-3.66,0.0917,0.234,222587,1,1,148.112,4
-1,7oOOI85fVQvVnK5ynNMdW7,Rock with You - Single Version,Off the Wall,0.179,0.808,0.535,9.9E-05,0.158,-12.521,0.0353,0.848,220627,1,1,114.030998,4
-1,7oRNU7Tmek0nm2lqyDojoG,Beach Baby,Blood Bank,0.983,0.668,0.081,0.42,0.114,-17.282,0.0366,0.0925,160093,0,1,114.358002,3
-1,7pa3iO1FjrHF29ei4FQWSn,My First Car,My First Car,0.257,0.776,0.307,0.886,0.128,-11.4,0.0537,0.454,271395,11,1,100.086998,4
-1,7swb4o1QpZJyuGrafDReVW,Hero Town (feat. Michael Bland),Mr Finish Line,0.00257,0.801,0.662,0.799,0.0754,-9.954,0.062,0.876,215333,0,1,79.191002,4
-1,7uMz8PTMTNSLjAgTGidOo2,Welcome 2 Minneapolis,"MSP, Pt. 1",0.00251,0.805,0.745,0.834,0.137,-6.392,0.0466,0.948,267958,5,1,116.001999,4
-1,7uX7ACWLrHgMYoKAsRJbsV,The Cup Stacker,Hill Climber,0.0134,0.756,0.829,0.922,0.105,-11.126,0.13,0.916,221425,10,0,91.699997,4
-1,7wjgs9diPEKZ02k2azwVW6,Tomboy,Mit Peck,0.0947,0.721,0.778,0.851,0.15,-11.72,0.0408,0.811,218094,10,1,116.019997,4
-1,7xapw9Oy21WpfEcib2ErSA,Mistletoe,Under The Mistletoe (Deluxe Edition),0.498,0.658,0.56,0,0.0794,-9.049,0.0467,0.854,182947,6,0,161.994003,4
