id,name,album,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,duration,key,mode,tempo,time_sig,decade
4CB13d6Igb94cWMOQWY3JF,"Signed, Sealed, Delivered (I'm Yours)","Signed, Sealed And Delivered",0.051800,0.672000,0.595000,0.000000,0.088200,-11.227000,0.033100,0.871000,161160,5,1,108.897003,4,3
4TBBPZks71c60whhq0PgdP,"(Your Love Keeps Lifting Me) Higher & Higher","The Ultimate Jackie Wilson",0.176000,0.631000,0.690000,0.000000,0.121000,-6.676000,0.053100,0.938000,181067,2,1,94.573997,4,3
6iGU74CwXuT4XVepjc9Emf,"God Only Knows - Remastered","Pet Sounds (Original Mono & Stereo Mix Versions)",0.253000,0.521000,0.487000,0.000000,0.057900,-7.525000,0.029900,0.483000,173040,6,0,117.071999,4,3
755QPhAgO1YSmbs8a9M9b9,"Grazing In the Grass","Grazin'",0.498000,0.595000,0.857000,0.000000,0.355000,-6.890000,0.163000,0.740000,174080,1,0,127.628998,4,3
13jJu9zoXOQnqiLaJsg41K,"Can't Take My Eyes Off You","Oldies 60's",0.508000,0.581000,0.780000,0.000011,0.079900,-7.053000,0.056700,0.561000,203680,4,1,123.710999,4,3
45yEy5WJywhJ3sDI28ajTm,"Here Comes The Sun - Remastered","Abbey Road (Remastered)",0.033900,0.557000,0.540000,0.002480,0.179000,-10.484000,0.034700,0.394000,185733,9,1,129.171005,4,3
1udKn1oNKYQSQ9OmiIWCMu,"Do You Believe in Magic?","Do you Believe In Magic",0.218000,0.552000,0.742000,0.000000,0.339000,-7.963000,0.045400,0.751000,125827,0,1,138.591003,4,3
1GLmaPfulP0BrfijohQpN5,"Don't Worry Baby - Remastered 2001","Shut Down (Remastered)",0.066600,0.487000,0.464000,0.005310,0.105000,-9.821000,0.030000,0.851000,169933,4,1,121.241997,4,3
3t7VYEzgcTDWXpEmHQAOVs,"B-A-B-Y (From ""Baby Driver"")","B-A-B-Y",0.329000,0.709000,0.450000,0.000001,0.087300,-7.047000,0.035400,0.645000,173453,8,1,113.690002,4,3
3cYHFvUYDVY9loQQ0LalJc,"Blue Rondo à la Turk","Dave Brubeck's Greatest Hits",0.815000,0.584000,0.387000,0.182000,0.112000,-12.666000,0.039700,0.443000,403693,7,0,113.257004,4,3
3KfbEIOC7YIv90FIfNSZpo,"In My Life - Remastered 2009","Rubber Soul (Remastered)",0.449000,0.688000,0.435000,0.000000,0.113000,-11.359000,0.032300,0.435000,146333,9,1,103.238998,4,3
2yNWwardt8VzlpNBWrGYD6,"For Once In My Life","For Once In My Life",0.301000,0.566000,0.482000,0.000000,0.269000,-13.047000,0.041100,0.856000,170600,6,1,109.045998,4,3
74iQ3gahRTOGc19bYadBE3,"Thank You (Falettinme Be Mice Elf Agin) - single master","Greatest Hits",0.296000,0.900000,0.709000,0.000470,0.086300,-12.683000,0.063600,0.897000,291320,9,1,105.821999,4,3
716ee4WXvayYh2RnB2fN1F,"Fly Me To The Moon - Remastered 2008","Nothing But The Best (Remastered)",0.505000,0.640000,0.296000,0.000005,0.083000,-12.266000,0.058500,0.387000,147520,4,0,119.647003,4,3
252YuUdUaC5OojaBU0H1CP,"Come A Little Bit Closer","Come A Little Bit Closer: The Best Of Jay & The Americans",0.520000,0.636000,0.684000,0.001500,0.534000,-9.302000,0.057000,0.881000,166667,3,1,132.509003,4,3
2jfiDZCg4UjLJEFktdcAV4,"Unsquare Dance","Dave Brubeck's Greatest Hits",0.050300,0.647000,0.512000,0.925000,0.098900,-13.619000,0.074500,0.582000,119827,7,1,116.981003,4,3
59oPFBesMm8CFVwdRRm2k2,"Jump in the Line","The Legacy of Harry Belafonte: When Colors Come Together",0.789000,0.594000,0.885000,0.000000,0.157000,-8.089000,0.272000,0.822000,221347,5,1,116.152000,4,3
4pbG9SUmWIvsROVLF0zF9s,"I Want To Hold Your Hand - Remastered 2015","1 (Remastered)",0.386000,0.490000,0.715000,0.000000,0.311000,-5.549000,0.047600,0.866000,145747,7,1,130.725998,4,3
11zSX1BLCSxmbJxsZ9Yg15,"Mercy, Mercy, Mercy - Live","Mercy, Mercy, Mercy (Live)",0.721000,0.546000,0.402000,0.016400,0.956000,-13.398000,0.052800,0.373000,310600,10,1,84.700996,4,3
56tnp7BQSGgfZd7HIaS5qH,"I Want You Back","Motown - The Very Best Of The 60'S",0.428000,0.664000,0.524000,0.032200,0.263000,-10.772000,0.030800,0.952000,180707,8,1,98.205002,4,3
0sCeNwt8xRCMR4NhKpMyBe,"Cantaloupe Island - Remastered 1999/Rudy Van Gelder Edition","Empyrean Isles",0.749000,0.515000,0.583000,0.000294,0.123000,-8.182000,0.028400,0.415000,333947,0,0,116.134003,4,3
4jsgnWWPKM45CHfju35xqL,"Locomotive","Straight, No Chaser",0.784000,0.671000,0.439000,0.145000,0.130000,-11.181000,0.040800,0.700000,400427,8,1,112.208000,4,3
3SdingSsFcZDZAyvcJbgAw,"Can't Buy Me Love - Remastered 2009","A Hard Day's Night (Remastered)",0.283000,0.483000,0.677000,0.000000,0.321000,-5.910000,0.059300,0.842000,131867,0,1,170.720001,4,3
2iUyvvPhSYN68f67c7xeVo,"Time of the Season","Time of the Season / She's Not There",0.134000,0.536000,0.696000,0.000003,0.287000,-6.818000,0.036500,0.683000,214027,4,0,117.179001,4,3
2P841egdsDwDc0Fx0qkamZ,"It's Your Thing","The Essential Isley Brothers",0.092300,0.381000,0.691000,0.000004,0.049100,-9.708000,0.102000,0.881000,167067,10,1,185.082001,4,3
2d0KT2vtvyGdltnv83jtLV,"Always See Your Face","Lady Bird - Soundtrack from the Motion Picture",0.354000,0.552000,0.655000,0.000004,0.095600,-10.158000,0.028200,0.896000,199080,0,1,109.851997,4,3
4pjBZvYhBqKscLO4NlU7TF,"This Eve of Parting","Lady Bird - Soundtrack from the Motion Picture",0.179000,0.563000,0.459000,0.000011,0.208000,-12.231000,0.030100,0.342000,152600,6,1,115.302002,4,3
5Ly2g3fnof2iFE8zsQZJX2,"Back In The U.S.S.R. - 2018 Mix","Back In The U.S.S.R.",0.001020,0.510000,0.893000,0.000059,0.201000,-9.267000,0.034200,0.934000,163467,9,1,142.656998,4,3
0eGl5p2TAYt76pqjEvQPa2,"The 59th Street Bridge Song","Parsley, Sage, Rosemary And Thyme",0.564000,0.467000,0.431000,0.000008,0.072700,-13.274000,0.043900,0.577000,103560,0,0,75.739998,4,3
1JO1xLtVc8mWhIoE3YaCL0,"Happy Together","Happy Together",0.550000,0.584000,0.367000,0.000014,0.081800,-9.638000,0.032800,0.588000,176293,6,0,120.175003,4,3
1qHrF4XOI6Pliy7atNjLds,"Isfahan","Far East Suite",0.975000,0.247000,0.072000,0.631000,0.101000,-13.544000,0.032000,0.087200,245880,8,1,173.371994,3,3
0OwvrdjaJOypNsNQHyBWE5,"California Soul","The Spice Of Life",0.627000,0.508000,0.823000,0.000007,0.390000,-8.350000,0.064400,0.638000,177227,8,0,94.532997,4,3
0MKqeOVdZcUFGJvWpGCKbG,"Come Together - Remastered","Abbey Road (Remastered)",0.030200,0.533000,0.376000,0.248000,0.092600,-11.913000,0.039300,0.187000,259947,9,0,165.007004,4,3
5KwbWPmwnOoXNqdMhh2S3m,"Sunny Afternoon","Face to Face (Bonus Track Edition)",0.190000,0.564000,0.535000,0.000000,0.067400,-7.130000,0.026700,0.463000,213240,0,1,124.223999,4,3
27FhNKYP8B0F3teHdcD5ob,"Um, Um, Um, Um, Um, Um, Um","The Essential Major Lance",0.152000,0.849000,0.416000,0.000000,0.290000,-12.302000,0.081400,0.911000,139173,11,0,117.407997,4,3
6Udg88zGCFc2xA9M4EavzH,"My Cherie Amour","My Cherie Amour",0.282000,0.570000,0.523000,0.000003,0.248000,-11.052000,0.027700,0.508000,173307,6,1,101.137001,4,3
1On1rSfuufFglctZu7AG92,"Hold On, I'm Comin'","Definitive Soul: Sam & Dave",0.011400,0.764000,0.544000,0.009520,0.164000,-8.899000,0.033300,0.866000,149080,6,1,106.860001,4,3
1pctwlBtIcKIjQMzsVcGHB,"A Hard Day's Night - Remastered 2015","1 (Remastered)",0.048700,0.546000,0.818000,0.000000,0.098300,-4.890000,0.031000,0.756000,152920,0,1,138.561005,4,3
6cjjUuY51c5SwTABCVPSYH,"Bossa Nova U.S.A.","Dave Brubeck's Greatest Hits",0.530000,0.617000,0.497000,0.006620,0.076700,-14.132000,0.047100,0.809000,143507,5,1,105.943001,4,3
1t3fKjN5Y7RPmO1dfdxiRe,"I Think We're Alone Now","THIS is the 60's",0.177000,0.786000,0.442000,0.000146,0.062500,-10.083000,0.052800,0.849000,132800,9,1,131.156006,4,3
5cDylrPWlV0A3XbX5fRTrd,"Footsteps In the Dark - Pt. 1 & 2","It's Your Thing: The Story Of The Isley Brothers",0.308000,0.688000,0.411000,0.000005,0.068600,-9.343000,0.049800,0.864000,305160,11,0,80.698997,4,3
6dfhF1BDGmhM69fnCb6wSC,"America","Bookends",0.554000,0.259000,0.241000,0.000007,0.084900,-15.955000,0.042000,0.275000,215293,2,1,178.453003,3,3
6DfAdJWkHIRUiYsuYoAfim,"I Can't Help Myself (Sugar Pie, Honey Bunch)","Gold (International Version)",0.374000,0.703000,0.563000,0.000000,0.093300,-9.990000,0.029400,0.972000,160533,0,1,127.003998,4,3
4RGxUjaCmVtD30pIhtEi7w,"Sunshine Superman","Sunshine Superman",0.122000,0.629000,0.677000,0.000010,0.096200,-7.239000,0.029900,0.627000,195000,1,1,132.783005,4,3
3c06k9x6MHHdPQi3ix68yF,"Daydream","Daydream",0.834000,0.822000,0.332000,0.000000,0.110000,-11.369000,0.050600,0.834000,139093,1,1,110.802002,4,3
2H3ZUSE54pST4ubRd5FzFR,"Ain't No Mountain High Enough","United",0.482000,0.669000,0.616000,0.000000,0.179000,-10.776000,0.033000,0.818000,151667,11,0,130.037003,4,3
2IIcv6DEwEF6TRm29erm9O,"My Pal Foot Foot","Philosophy of the World",0.722000,0.585000,0.534000,0.008790,0.068400,-11.606000,0.079800,0.665000,153680,7,1,98.656998,4,3
2duPMDrCtI7XmFK8P3bILq,"L-O-V-E","The Extraordinary",0.746000,0.576000,0.246000,0.000005,0.066200,-11.909000,0.055700,0.636000,153040,2,1,78.580002,4,3
4DWFSrNnZXow1aB96gByho,"Elenore","The Turtles Present The Battle of the Bands",0.600000,0.630000,0.625000,0.000015,0.240000,-8.407000,0.037500,0.887000,151307,4,1,122.503998,4,3
06T5IXafVzjVSHXf5ustkj,"Hard to Handle","60's Soul Classics",0.593000,0.669000,0.550000,0.000002,0.131000,-9.013000,0.061500,0.957000,141293,10,1,96.084999,4,3
2JdM4xPoCuHrMzOGQrMUBj,"Sunny","Sunny",0.930000,0.714000,0.338000,0.006440,0.389000,-10.994000,0.045600,0.667000,165067,4,0,128.386002,4,3
6i6vTovzDTGf6AQp96YwZK,"Waterloo Sunset - Stereo Mix","Something Else By The Kinks (Bonus Track Edition)",0.253000,0.517000,0.692000,0.000000,0.172000,-7.273000,0.024600,0.476000,193293,1,0,107.958000,4,3
4VarGm0Onf9YzCRuX76ifk,"Bird's Lament - Original Mix","The Viking of Sixth Avenue",0.748000,0.612000,0.289000,0.719000,0.378000,-10.733000,0.039500,0.109000,120853,2,1,100.916000,4,3
2ZRBKVRMQ9OK4EeTaMHHSY,"These Days","Chelsea Girl",0.989000,0.421000,0.119000,0.146000,0.101000,-17.459999,0.030400,0.218000,210667,5,1,94.015999,4,3
58TnktmMKygKvmKEHInhuc,"The Girl From Ipanema","Getz/Gilberto",0.897000,0.663000,0.113000,0.000406,0.114000,-19.118999,0.047700,0.401000,324600,5,0,130.134995,4,3
7a3g7jILDCvADVN9NQIyYj,"This Guy's In Love With You","The Beat Of The Brass",0.858000,0.635000,0.167000,0.000999,0.213000,-12.998000,0.040300,0.246000,239733,1,1,83.767998,4,3
5Kwd8HB9VQ12yFSu0dM4Yi,"St. Thomas","The Essential Sonny Rollins: The RCA Years",0.637000,0.625000,0.319000,0.075500,0.058100,-12.803000,0.113000,0.692000,235733,0,1,109.792000,4,3
1MQWtVcs0PKsY4PA6ZvLiy,"Dance to the Music","Dance To The Music",0.016800,0.703000,0.529000,0.000573,0.911000,-11.112000,0.100000,0.772000,179427,7,1,128.057007,4,3
0jDijY2qjws3rbf91ObiUO,"Put on a Happy Face - Remastered","The Classics (Deluxe Edition)",0.606000,0.402000,0.543000,0.000000,0.512000,-11.189000,0.039900,0.610000,158187,5,1,142.917007,4,3
0WVTQp3SOCuMr08jh1jweV,"Bring It On Home to Me","The Man Who Invented Soul",0.778000,0.523000,0.402000,0.000000,0.432000,-8.233000,0.030500,0.675000,162533,0,1,70.862999,4,3
6krYiEjgGJaMJMTjW7OJ7L,"Groovin'","Oldies 60's",0.595000,0.605000,0.455000,0.000000,0.081600,-8.903000,0.030100,0.678000,151289,5,0,106.824997,4,3
3v9xlH6BpmRbqL7hgNJhfT,"I Get Around (Mono) - Mono","All Summer Long",0.360000,0.390000,0.625000,0.000000,0.066300,-7.813000,0.053700,0.514000,134387,9,0,144.337997,4,3
72Z17vmmeQKAg8bptWvpVG,"Space Oddity - 2015 Remastered Version","David Bowie (aka Space Oddity) [2015 Remastered Version]",0.074800,0.299000,0.443000,0.000138,0.177000,-12.621000,0.034600,0.434000,318813,0,1,139.539001,4,3
1fibb2CBsQPBrSePsMcmPe,"She's Not There","The Zombies",0.656000,0.517000,0.535000,0.000000,0.074300,-8.331000,0.044100,0.777000,145307,4,0,132.080002,4,3
6meIeOX3DHdaCnaNw67abE,"Sukiyaki","Lost Hits Of The 60's (All Original Artists & Versions)",0.707000,0.415000,0.359000,0.000065,0.319000,-11.094000,0.033400,0.404000,189520,7,1,146.029007,4,3
7pSPnwI0Uk47bUM8g0ubDd,"Sweet And Dandy","Toots & The Maytals - Pressure Drop",0.683000,0.642000,0.701000,0.000019,0.199000,-9.412000,0.108000,0.961000,177880,3,1,156.794998,4,3
5TUa3AsgSh3kJIuXn42wig,"Shout, Pts. 1 & 2","It's Your Thing: The Story Of The Isley Brothers",0.549000,0.467000,0.831000,0.000000,0.950000,-7.661000,0.068300,0.547000,267333,10,1,137.354996,4,3
57460SJgSpCXaRJ9YIYHxy,"Going Up The Country","The Best Of Canned Heat",0.806000,0.653000,0.239000,0.014600,0.132000,-18.540001,0.045300,0.765000,171373,5,0,80.391998,4,3
3lW1WztiEqcqN7UFZxfUiQ,"The Bridge - Remastered","The Bridge",0.348000,0.485000,0.509000,0.000000,0.153000,-11.191000,0.061800,0.588000,359933,7,1,82.633003,4,3
0vz4iTEfsp2lunsRJeMzjj,"Astral Weeks","Astral Weeks",0.539000,0.451000,0.348000,0.000003,0.143000,-14.805000,0.032000,0.613000,426053,9,1,80.963997,3,3
2P6Buc8kWRgShx7aHIadqu,"Grazing In The Grass","The Promise Of A Future",0.375000,0.666000,0.573000,0.831000,0.236000,-12.193000,0.029200,0.916000,157773,5,1,106.900002,4,3
455HSLQfOn9vxG6UjzoTWw,"This Old Heart Of Mine (Is Weak For You)","This Old Heart Of Mine",0.346000,0.632000,0.590000,0.000000,0.240000,-10.206000,0.030500,0.953000,172733,5,1,130.287003,4,3
5bdnSspMTMmaFgOA4NIxaL,"Shangri-La","Arthur or the Decline and Fall of the British Empire (Bonus Track Edition)",0.481000,0.397000,0.738000,0.000000,0.121000,-7.586000,0.061000,0.333000,320880,0,1,112.625000,4,3
0yLfXULLuRtVj2L4DIrwO7,"Today","Surrealistic Pillow",0.695000,0.510000,0.310000,0.000000,0.128000,-13.647000,0.029100,0.292000,177547,2,0,90.073997,4,3
4dBI72rgkmG0gTzswyBTzz,"Sweet Thing","Astral Weeks",0.230000,0.518000,0.385000,0.000226,0.124000,-14.636000,0.033900,0.712000,265547,4,1,86.603996,3,3
2g2GkH3vZHk4lWzBjgQ6nY,"(What A) Wonderful World","The Man Who Invented Soul",0.627000,0.691000,0.507000,0.000000,0.457000,-10.230000,0.034300,0.885000,125440,11,1,128.518005,4,3
7zMUCLm1TN9o9JlLISztxO,"Burning Love","Elvis (Fool)",0.099300,0.660000,0.748000,0.005850,0.283000,-11.206000,0.028400,0.972000,170293,2,1,143.548996,4,3
6v4gV9s0pnwKbmF1yk5knO,"Papa's Got A Brand New Bag","20 All-Time Greatest Hits!",0.493000,0.746000,0.702000,0.039800,0.096400,-8.099000,0.076600,0.889000,125707,4,1,129.434006,4,3
307kcWJQNMdiYYKj1LgClU,"Come See About Me","Where Did Our Love Go",0.727000,0.730000,0.504000,0.000000,0.143000,-11.686000,0.048100,0.883000,163093,7,1,126.281998,4,3
27r3dprRqVSEmtFwP6o31I,"007 (Shanty Town)","This Is Desmond Dekker (Enhanced Edition)",0.111000,0.681000,0.501000,0.221000,0.217000,-7.796000,0.343000,0.863000,148827,9,1,203.126007,4,3
0wYKsBc8vgHebSjagb6IT6,"Season of the Witch - 2005 Remastered Version; Mono","Sunshine Superman",0.151000,0.492000,0.530000,0.011300,0.047000,-8.351000,0.030800,0.667000,298267,2,1,99.237000,4,3
0T1EaGm6b9eM7xBf4F1hlc,"Maiden Voyage - Remastered 1999/Rudy Van Gelder Edition","Maiden Voyage",0.718000,0.468000,0.459000,0.003230,0.094400,-9.706000,0.030500,0.179000,477093,0,0,124.346001,4,3
0qsS2A3hwicJCLtcaR6JRQ,"She Loves You - Mono Version / Remastered 2009","The Beatles 1962 - 1966 (Remastered)",0.389000,0.308000,0.895000,0.000000,0.177000,-5.157000,0.046300,0.902000,142653,7,1,150.108994,4,3
2mTjtdoxpffwa5rXVyZZaS,"You Can't Hurry Love","Love And Life: The Very Best Of Diana Ross",0.160000,0.460000,0.708000,0.000000,0.185000,-9.835000,0.097700,0.542000,161613,10,1,194.949997,4,3
0p005IFxS4eFfXNk0m7jjM,"I Second That Emotion","The 35th Anniversary Collection",0.264000,0.717000,0.662000,0.000000,0.027600,-9.268000,0.031900,0.867000,161227,2,1,96.899002,4,3
4T5SR1krNuVLOnxSjYb8nW,"Fun, Fun, Fun","50 Big Ones: Greatest Hits",0.222000,0.520000,0.701000,0.000000,0.107000,-8.953000,0.034500,0.965000,136760,3,1,154.177002,4,3
6rUBccLmsYGK4qe0s6s0Ea,"She's a Lover","Parachute",0.004070,0.439000,0.795000,0.001140,0.296000,-9.424000,0.031400,0.789000,212067,2,1,84.846001,4,3
5TysIim10uxdcYtUqftQlZ,"Making Time","Our Music Is Red - With Purple Flashes",0.111000,0.432000,0.917000,0.000003,0.112000,-7.067000,0.120000,0.450000,178067,2,1,70.946999,4,3
55GxhCTq6SY3tFTVh7z1nR,"Dancing In The Moonlight","Dancing In The Moonlight",0.685000,0.655000,0.709000,0.000000,0.307000,-5.246000,0.037500,0.680000,178046,10,1,136.149002,4,4
2RlgNHKcydI9sayD2Df2xp,"Mr. Blue Sky","Out of the Blue",0.652000,0.388000,0.338000,0.000004,0.248000,-10.054000,0.032800,0.477000,303373,10,1,177.783997,4,4
4RQgqR09VmHn345vRhKQ6T,"Sir Duke","Songs In The Key Of Life",0.160000,0.576000,0.579000,0.000000,0.077700,-9.628000,0.076900,0.947000,234093,6,1,106.977997,4,4
5E3P9e1hvjyIOlFyqNB5eD,"Rich Girl - Remastered","The Essential Daryl Hall & John Oates",0.500000,0.597000,0.643000,0.000000,0.043500,-6.303000,0.134000,0.823000,144333,5,1,167.962997,4,4
2BY7ALEWdloFHgQZG6VMLA,"Brandy (You're a Fine Girl)","Looking Glass",0.540000,0.719000,0.768000,0.000016,0.146000,-7.528000,0.076600,0.772000,186947,1,0,125.315002,4,4
26VrotMHCu4m9I1rbHB1GN,"Shining Star","Greatest Hits",0.453000,0.678000,0.787000,0.002710,0.199000,-9.045000,0.058200,0.808000,170107,9,1,102.513000,4,4
0bRXwKfigvpKZUurwqAlEh,"Lovely Day","Menagerie",0.292000,0.690000,0.651000,0.002410,0.105000,-8.267000,0.032400,0.706000,254560,9,1,97.917999,4,4
0dBatXn1vVUl0jLgXRClwD,"Bennie And The Jets - Remastered 2014","Goodbye Yellow Brick Road (Remastered / Deluxe Edition)",0.259000,0.665000,0.673000,0.000008,0.497000,-7.950000,0.049300,0.779000,322549,0,1,132.641998,4,4
74MfBIVOVHzQiJqfJ1dgTo,"I Wish","Songs In The Key Of Life",0.084500,0.826000,0.718000,0.000005,0.065200,-10.388000,0.055500,0.884000,252373,10,0,105.857002,4,4
1I7zHEdDx8Ny5RxzYPqsU2,"Reelin' In The Years","Can't Buy A Thrill",0.133000,0.523000,0.758000,0.000000,0.095200,-9.810000,0.040300,0.766000,277267,2,1,135.436996,4,4
0ofHAoxe9vBkTCp2UQIavz,"Dreams - Dreams (2004 Remaster)","Rumours (Super Deluxe)",0.064400,0.828000,0.492000,0.004280,0.128000,-9.744000,0.027600,0.789000,257800,0,1,120.151001,4,4
2yBVeksU2EtrPJbTu4ZslK,"What A Fool Believes","Minute By Minute",0.284000,0.758000,0.378000,0.000000,0.049000,-15.308000,0.044900,0.985000,223867,8,0,120.736000,4,4
0z1MCtPlHy0x1g0XojaduR,"Your Smiling Face","The Essential James Taylor",0.146000,0.682000,0.509000,0.000005,0.088600,-11.887000,0.078400,0.605000,164920,1,1,88.933998,4,4
6AplSHtiSr0cqimR27ghdV,"We Can Work It Out","Signed Sealed And Delivered",0.080500,0.619000,0.574000,0.000000,0.094800,-9.775000,0.032800,0.766000,200440,8,1,105.349998,4,4
3wpLkju0bJy89kjgdRys0j,"September","The Essential Earth, Wind & Fire",0.165000,0.694000,0.831000,0.000892,0.250000,-7.288000,0.030100,0.980000,215080,9,1,125.901001,4,4
6Qb7gtV6Q4MnUjSbkFcopl,"50 Ways to Leave Your Lover","Still Crazy After All These Years",0.166000,0.815000,0.372000,0.000116,0.076700,-12.814000,0.075200,0.293000,217347,7,1,101.683998,4,4
4nuPrKithHbRJXuA9spwu4,"December, 1963 [Oh What A Night!] (45 Version)","December, 1963 [Oh What A Night] / Slip Away [Digital 45]",0.066300,0.729000,0.600000,0.000008,0.038200,-9.527000,0.025500,0.964000,201093,1,1,104.414001,4,4
4IU1RL4BKvFyXtbTwaHAvW,"Ventura Highway","Homecoming",0.223000,0.673000,0.581000,0.000206,0.063000,-10.205000,0.029000,0.818000,211387,2,1,130.770996,4,4
2BstRQGodshjGpeDGQiNgo,"Do It Again","Can't Buy A Thrill",0.247000,0.683000,0.551000,0.000021,0.047100,-10.164000,0.031500,0.962000,356600,2,0,124.584999,4,4
3M5eeHXgG4VplKNcsBC8Dj,"Signed, Sealed, Delivered (I'm Yours)","Signed Sealed And Delivered",0.051400,0.670000,0.619000,0.000000,0.049200,-10.365000,0.032300,0.807000,160500,0,0,108.825996,4,4
1H4idkmruFoJBg1DvUv2tY,"Band On The Run - Remastered 2010","Band On The Run (Standard)",0.083200,0.479000,0.601000,0.001420,0.110000,-8.806000,0.031800,0.669000,313027,7,1,124.966003,4,4
29L9RTMgpqS98Lu0VUUhhr,"Got To Give It Up - Album Edit","The Complete Collection",0.213000,0.838000,0.806000,0.002030,0.354000,-9.738000,0.040800,0.846000,361093,2,1,123.121002,4,4
5uRkew0DtfAQmv0oEYNwFF,"I Saw The Light","Something/Anything?",0.214000,0.504000,0.673000,0.000002,0.171000,-11.834000,0.033600,0.581000,180280,0,0,120.417999,4,4
01UYpHuzHi4eB9PAbDoPY2,"Summer Breeze","Seals & Crofts' Greatest Hits",0.611000,0.501000,0.474000,0.029800,0.066700,-10.041000,0.038600,0.350000,203967,5,1,88.609001,4,4
0nlZjTPzW6S9JIESuGfImT,"Lowdown - Edit","Silk Degrees",0.081200,0.662000,0.788000,0.141000,0.035100,-5.544000,0.063500,0.929000,315640,11,0,116.499001,4,4
7oOOI85fVQvVnK5ynNMdW7,"Rock with You - Single Version","Off the Wall",0.179000,0.808000,0.535000,0.000099,0.158000,-12.521000,0.035300,0.848000,220627,1,1,114.030998,4,4
74JdR9aXE6I74oS1BVRsvb,"O-o-h Child - Remastered","The First Family of Soul: The Best of The Five Stairsteps",0.001540,0.488000,0.754000,0.000024,0.678000,-7.950000,0.038100,0.664000,197160,5,0,88.369003,4,4
2hdNya0b6Cc2YJ8IyaQIWp,"Livin' Thing","A New World Record",0.583000,0.549000,0.651000,0.000000,0.121000,-7.097000,0.032300,0.368000,212307,0,1,122.818001,4,4
1dYimSgEq46lJ30MKQP9l6,"Love Comes To Everyone - Remastered 2004","George Harrison",0.073500,0.716000,0.679000,0.001060,0.050600,-9.088000,0.040500,0.505000,276213,11,0,107.168999,4,4
1qjrYozGqc7upUgfN776lZ,"Sara Smile","Daryl Hall & John Oates",0.354000,0.592000,0.397000,0.000894,0.119000,-10.810000,0.067600,0.205000,185293,2,0,150.037994,3,4
4dwrL3Z5U2RZ6MZiKE2PgL,"Superstition","Number 1's",0.018200,0.648000,0.751000,0.000401,0.041800,-8.582000,0.080600,0.863000,244827,8,1,100.436996,4,4
01gDLZsi0j5fWC28FLPNO8,"Move on Up - Extended Version","Curtis (Expanded Edition)",0.141000,0.584000,0.975000,0.501000,0.101000,-6.534000,0.065100,0.876000,535333,11,0,138.341003,4,4
2M2WJ7gBlcKNxdhyfPp9zY,"Best of My Love","Rejoice",0.447000,0.784000,0.713000,0.140000,0.090400,-6.865000,0.033900,0.970000,220560,0,1,115.443001,4,4
28285KFbyCq8sJofn58qlD,"Love Train","Back Stabbers",0.186000,0.744000,0.568000,0.000012,0.163000,-9.629000,0.049400,0.687000,178400,0,1,122.656998,4,4
4ccZx5HCIzaXHd6RjjQutq,"Everybody Dance","Chic",0.113000,0.727000,0.568000,0.002910,0.101000,-15.633000,0.057100,0.936000,403200,0,0,129.649994,4,4
3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)","Honky Chateau",0.386000,0.602000,0.522000,0.000014,0.094100,-9.031000,0.028500,0.360000,281613,10,1,136.636993,4,4
0i19MAZbyn8uTir7FprXId,"Oh! Sweet Nuthin' - 2015 Remastered","Loaded: Re-Loaded 45th Anniversary Edition",0.303000,0.399000,0.467000,0.018600,0.124000,-11.763000,0.028400,0.525000,445187,5,1,75.600998,4,4
7Ar4G7Ci11gpt6sfH9Cgz5,"Listen To The Music","Toulouse Street",0.221000,0.645000,0.598000,0.000004,0.072100,-13.180000,0.033500,0.913000,227267,1,0,105.929001,4,4
5WwRKYnVy9dekqXAGPbAvU,"He's The Greatest Dancer","We Are Family [Expanded]",0.001150,0.700000,0.816000,0.001230,0.090100,-9.711000,0.044000,0.838000,375400,7,0,113.244003,4,4
0G3fbPbE1vGeABDEZF0jeG,"Good Times","Risque",0.148000,0.864000,0.876000,0.000072,0.036700,-7.297000,0.048800,0.802000,223026,11,0,110.536003,4,4
6gTrbqZnyljwXdYQTyBkSx,"You Make Me Feel Like Dancing - Remastered","Endless Flight",0.084800,0.728000,0.718000,0.000000,0.057900,-5.281000,0.050100,0.733000,219467,8,0,95.921997,4,4
2Xb6wJYGi0QXwURw5WWvI5,"Right Down the Line","City To City",0.213000,0.783000,0.322000,0.002430,0.114000,-15.091000,0.034300,0.770000,267773,0,1,128.225998,4,4
7v5IPuPlnx3fINur86ZDoB,"Hooked On A Feeling","Love To Love",0.265000,0.547000,0.696000,0.000000,0.286000,-11.168000,0.111000,0.886000,173427,8,1,118.281998,4,4
1JQ6Xm1JrvHfvAqhl5pwaA,"Easy","Commodores",0.147000,0.598000,0.353000,0.000039,0.059200,-15.060000,0.034300,0.342000,256427,10,0,132.457001,4,4
2fx1hkMHTVdDim274rwoPa,"Ophelia - Remastered 2000","Northern Lights-Southern Cross (Expanded Edition)",0.678000,0.831000,0.683000,0.001970,0.332000,-7.403000,0.028500,0.948000,212800,0,1,92.309998,4,4
